"ID","Name","Smiles","assay_type","standard_relation","standard_type","Standard value","Standard units","Function","description","pref_name","target_type","organism","Reference"
"CHEMBL202538","(S)-N-(2-chlorobenzyl)-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCc4ccccc4Cl","B","=","Ki",674000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL202458","(S)-N-(benzo[d][1,3]dioxol-5-ylmethyl)-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCc4ccc5OCOc5c4","B","=","Ki",398000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL202616","(S)-N-(naphthalen-2-ylmethyl)-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@@H](Cn1ccc2ccc3ncccc3c12)NCc4ccc5ccccc5c4","B","=","Ki",181000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL202656","(S)-1-(1H-pyrrolo[2,3-f]isoquinolin-1-yl)propan-2-amine","C[C@H](N)Cn1ccc2ccc3cnccc3c12","B","=","Ki",1041000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL201897","(S)-1-(1H-pyrrolo[3,2-h]isoquinolin-1-yl)propan-2-amine","C[C@H](N)Cn1ccc2ccc3ccncc3c12","B","=","Ki",230000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL201062","(S)-1-(1H-pyrrolo[3,2-h]quinolin-1-yl)propan-2-amine","C[C@H](N)Cn1ccc2ccc3cccnc3c12","B","=","Ki",229000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL201454","(S)-1-(5-chloro-1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@H](N)Cn1ccc2cc(Cl)c3ncccc3c12","B","=","Ki",29000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL201930","(S)-1-(1H-pyrrolo[2,3-f]quinolin-1-yl)propan-2-amine","C[C@H](N)Cn1ccc2ccc3ncccc3c12","B","=","Ki",31000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL76781","(S)-1-(6-chloro-5-fluoro-1H-indol-1-yl)propan-2-amine","C[C@H](N)Cn1ccc2cc(F)c(Cl)cc12","B","=","Ki",38000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL39","Serotonin","NCCc1c[nH]c2ccc(O)cc12","B","=","Ki",14000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL203025","6-chloro-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","Clc1ccc2CC3CNCCN3c2n1","B","=","Ki",217000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL190699","(4R,10aR)-7-chloro-4,6-dimethyl-1,2,3,4,10,10a-hexahydropyrazino[1,2-a]indole","C[C@@H]1CNC[C@H]2Cc3ccc(Cl)c(C)c3N12","B","=","Ki",2600.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL191054","(4R,10aS)-7-chloro-4,6-dimethyl-1,2,3,4,10,10a-hexahydropyrazino[1,2-a]indole","C[C@@H]1CNC[C@@H]2Cc3ccc(Cl)c(C)c3N12","B","=","Ki",19000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL383694","(4R,9aS)-6-bromo-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@@H]2Cc3ccc(Br)nc3N12","B","=","Ki",58000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL203393","(4R,9aR)-6-bromo-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@H]2Cc3ccc(Br)nc3N12","B","=","Ki",53000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL203396","(4R,9aS)-6-chloro-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@@H]2Cc3ccc(Cl)nc3N12","B","=","Ki",54000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL203230","(4R,9aR)-6-chloro-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@H]2Cc3ccc(Cl)nc3N12","B","=","Ki",42000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206618","(4R,9aR)-6-[1-((R)-ethoxy)-ethyl]-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","CCO[C@H](C)c1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1","B","=","Ki",2385000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206394","(4R,9aR)-6-[1-((S)-ethoxy)-ethyl]-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","CCO[C@@H](C)c1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1","B","=","Ki",65000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL382618","1-((4R,9aR)-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluoren-6-yl)-ethanol","C[C@H](O)c1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1","B","=","Ki",392000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL203013","(4R,9aR)-6-cyclopropylmethoxymethyl-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@H]2Cc3ccc(COCC4CC4)nc3N12","B","=","Ki",74000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL383051","(4R,9aR)-6-methoxymethyl-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","COCc1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1","B","=","Ki",565000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206386","((4R,9aR)-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluoren-6-yl)-methanol","C[C@@H]1CNC[C@H]2Cc3ccc(CO)nc3N12","B","=","Ki",942000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206333","(4R,9aR)-4-methyl-6-trifluoromethyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@H]2Cc3ccc(nc3N12)C(F)(F)F","B","=","Ki",43000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206845","(4R,9aR)-4,6-dimethyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","C[C@@H]1CNC[C@H]2Cc3ccc(C)nc3N12","B","=","Ki",136000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL205671","(4R,9aR)-6-methoxy-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene","COc1ccc2C[C@@H]3CNC[C@@H](C)N3c2n1","B","=","Ki",511000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL202795","(4R,9aR)-4-methyl-1,2,3,4,9,9a-hexahydro-2,4a,5-triaza-fluorene-6-carbonitrile","C[C@@H]1CNC[C@H]2Cc3ccc(nc3N12)C#N","B","=","Ki",2547000.000000000000000000000000000000,"M","NA","Displacement of [125I]DOI from human recombinant 5HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL204171","2-(3-(1-(phenylsulfonyl)cyclobutyl)propyl)-1,2,3,4-tetrahydroisoquinoline","O=S(=O)(c1ccccc1)C2(CCCN3CCc4ccccc4C3)CCC2","B","=","Ki",65.000000000000000000000000000000,"nM-1","NA","Displacement of [3H]ketanserin from the cloned human 5-HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL204269","(rac)-1-(4-methyl-4-(phenylsulfonyl)pentyl)-3-phenylpiperidine","CC(C)(CCCN1CCCC(C1)c2ccccc2)S(=O)(=O)c3ccccc3","B","=","Ki",1800.000000000000000000000000000000,"nM-1","NA","Displacement of [3H]ketanserin from the cloned human 5-HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL203400","(R)-ethyl 1-(4-methyl-4-(phenylsulfonyl)pentyl)piperidine-3-carboxylate","CCOC(=O)[C@@H]1CCCN(CCCC(C)(C)S(=O)(=O)c2ccccc2)C1","B","=","Ki",1870.000000000000000000000000000000,"nM-1","NA","Displacement of [3H]ketanserin from the cloned human 5-HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL202780","(rac)-2-(4-methyl-4-(phenylsulfonyl)pentyl)-decahydroisoquinoline","CC(C)(CCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c3ccccc3","B","=","Ki",2000.000000000000000000000000000000,"nM-1","NA","Displacement of [3H]ketanserin from the cloned human 5-HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206748","(rac)-2-(3-(1-(phenylsulfonyl)cyclobutyl)propyl)-decahydroisoquinoline","O=S(=O)(c1ccccc1)C2(CCCN3CCC4CCCCC4C3)CCC2","B","=","Ki",570.000000000000000000000000000000,"nM-1","NA","Displacement of [3H]ketanserin from the cloned human 5-HT2A receptor expressed in CHO cells","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL426317","2-(4-(4-(3-methoxyphenyl)piperazin-1-yl)butyl)-4-methyl-1,2,4-triazine-3,5(2H,4H)-dione","COc1cccc(c1)N2CCN(CCCCN3N=CC(=O)N(C)C3=O)CC2","B","=","Ki",2100000.000000000000000000000000000000,"M","NA","Binding affinity to 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL209324","N-(4-(4-(2-methoxyphenyl)piperazin-1-yl)butyl)-4-methylbenzenesulfonamide","COc1ccccc1N2CCN(CCCCNS(=O)(=O)c3ccc(C)cc3)CC2","B","=","Ki",490000.000000000000000000000000000000,"M","NA","Binding affinity to 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL150161","(+)-4-{3-(4-chlorophenyl)-3-hydroxypyrrolidin-1-yl}-1-(4-fluorophenyl)butan-1-one","OC1(CCN(CCCC(=O)c2ccc(F)cc2)C1)c3ccc(Cl)cc3","B","=","Ki",75800.000000000000000000000000000000,"M","NA","Binding affinity to human cloned 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL210578","4-(3-(4-chlorophenyl)-3-hydroxy-8-aza-bicyclo[3.2.1]octan-8-yl)-1-(4-fluorophenyl)butan-1-one","OC1(CC2CCC(C1)N2CCCC(=O)c3ccc(F)cc3)c4ccc(Cl)cc4","B","=","Ki",30900.000000000000000000000000000000,"M","NA","Binding affinity to human cloned 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL150161","(-)-4-{3-(4-chlorophenyl)-3-hydroxypyrrolidin-1-yl}-1-(4-fluorophenyl)butan-1-one","OC1(CCN(CCCC(=O)c2ccc(F)cc2)C1)c3ccc(Cl)cc3","B","=","Ki",241500.000000000000000000000000000000,"M","NA","Binding affinity to human cloned 5HT2A receptor by radioligand binding assay","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL210514","5-(3,3,6-trimethyl-indan-5-yloxy)-furan-2-carboxylic Acid [4,6-dimethoxy-2-(3-morpholin-4-yl-propylamino)-pyrimidine-5-yl]-amide","COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c3oc(Oc4cc5c(CCC5(C)C)cc4C)cc3","B","=","Ki",583000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL358075","1-(2,4-difluorophenethyl)-4-(4-fluorophenylsulfonyl)piperidine","Fc1ccc(cc1)S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2","B","=","Ki",420.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL207386","(4-(2,4-difluorophenethyl)piperidin-1-yl)(quinolin-8-yl)methanone","Fc1ccc(CCC2CCN(CC2)C(=O)c3cccc4cccnc34)c(F)c1","B","=","Ki",2900.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL210230","(4-(2,4-difluorophenethyl)piperidin-1-yl)(2-fluorophenyl)methanone","Fc1ccc(CCC2CCN(CC2)C(=O)c3ccccc3F)c(F)c1","B","=","Ki",3900.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL380682","8-(2-(4-(2,4-difluorophenethyl)piperidin-1-ylsulfonyl)phenyl)quinoline","Fc1ccc(CCC2CCN(CC2)S(=O)(=O)c3ccccc3c4cccc5cccnc45)c(F)c1","B","=","Ki",2100.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206308","4-(2,4-difluorophenethyl)-1-(2-(naphthalen-1-yl)phenylsulfonyl)piperidine","Fc1ccc(CCC2CCN(CC2)S(=O)(=O)c3ccccc3c4cccc5ccccc45)c(F)c1","B","=","Ki",1700.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL206307","2-(4-(2,4-difluorophenethyl)piperidin-1-ylsulfonyl)benzonitrile","Fc1ccc(CCC2CCN(CC2)S(=O)(=O)c3ccccc3C#N)c(F)c1","B","=","Ki",8100.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL210413","4-(2,4-difluorophenethyl)-1-(2-chlorophenylsulfonyl)piperidine","Fc1ccc(CCC2CCN(CC2)S(=O)(=O)c3ccccc3Cl)c(F)c1","B","=","Ki",6100.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL209415","4-(2,4-difluorophenethyl)-1-(2-fluorophenylsulfonyl)piperidine","Fc1ccc(CCC2CCN(CC2)S(=O)(=O)c3ccccc3F)c(F)c1","B","=","Ki",9900.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL383530","4-(2,4-difluorophenethyl)-1-(3-fluorophenylsulfonyl)piperidine","Fc1cccc(c1)S(=O)(=O)N2CCC(CCc3ccc(F)cc3F)CC2","B","=","Ki",14000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL379850","4-(2,4-difluorophenethyl)-1-(4-fluorophenylsulfonyl)piperidine","Fc1ccc(cc1)S(=O)(=O)N2CCC(CCc3ccc(F)cc3F)CC2","B","=","Ki",52000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL210849","4-(2,4-difluorophenethyl)-1-(4-fluorophenylsulfonyl)-1,2,3,6-tetrahydropyridine","Fc1ccc(cc1)S(=O)(=O)N2CCC(=CC2)CCc3ccc(F)cc3F","B","=","Ki",22000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL207064","4-(2,4-difluorophenethyl)-4-fluoro-1-(4-fluorophenylsulfonyl)piperidine","Fc1ccc(cc1)S(=O)(=O)N2CCC(F)(CCc3ccc(F)cc3F)CC2","B","=","Ki",24000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL382146","4-(2,4-difluorophenethyl)-1-(4-fluorophenylsulfonyl)piperidin-4-ol","OC1(CCc2ccc(F)cc2F)CCN(CC1)S(=O)(=O)c3ccc(F)cc3","B","=","Ki",190000.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL207850","1-(2,4-difluorophenethyl)-4-(4-fluorophenylsulfonyl)piperazine","Fc1ccc(cc1)S(=O)(=O)N2CCN(CCc3ccc(F)cc3F)CC2","B","=","Ki",4400.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL207566","7-(1-(2,4-difluorophenethyl)piperazine-4-carbonyl)-1H-indole-3-carbonitrile","Fc1ccc(CCN2CCN(CC2)C(=O)c3cccc4c(c[nH]c34)C#N)c(F)c1","B","=","Ki",870.000000000000000000000000000000,"M","NA","Binding affinity to human 5HT2A","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL212912","2-chloro-N-[8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-benzamide","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)c4ccccc4Cl)c5ccccc25","B","=","Ki",1000.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL213834","naphthalene-1-carboxylic acid [8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-amide","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)c4cccc5ccccc45)c6ccccc26","B","=","Ki",1000.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL213424","2-amino-N-[8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-6-methyl-benzamide","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)c4c(C)cccc4N)c5ccccc25","B","=","Ki",2900.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL213336","N-[8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-2,6-dimethyl-benzamide","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)c4c(C)cccc4C)c5ccccc25","B","=","Ki",2200.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL378669","2-amino-6-chloro-N-[8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-benzamide","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)c4c(N)cccc4Cl)c5ccccc25","B","=","Ki",900.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL213492","N-[8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-2-fluoro-6-trifluoromethyl-benzamide","CN1CCN(CC1)C2=Nc3cc(Cl)ccc3N(NC(=O)c4c(F)cccc4C(F)(F)F)c5ccccc25","B","=","Ki",1200.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
"CHEMBL425069","N-[8-chloro-11-(4-methyl-piperazin-1-yl)-dibenzo[b,e][1,4]diazepin-5-yl]-2,6-dimethoxy-benzamide","COc1cccc(OC)c1C(=O)NN2c3ccc(Cl)cc3N=C(N4CCN(C)CC4)c5ccccc25","B","=","Ki",13800.000000000000000000000000000000,"M","NA","Binding affinity at 5HT2A receptor","Serotonin 2a (5-HT2a) receptor","SINGLE PROTEIN","Homo sapiens","Bioorg. Med. Chem. Lett., 1991, 1, 6, 313"
